epoch,accuracy,iou_score,loss,val_accuracy,val_iou_score,val_loss
0,0.32805389165878296,0.30687835812568665,2.2589333057403564,0.4701366722583771,0.32161858677864075,1.682178020477295
1,0.5510772466659546,0.3379073441028595,1.567185640335083,0.6119424104690552,0.3358672261238098,1.4003998041152954
2,0.5626752972602844,0.3307942748069763,1.5012729167938232,0.5060091614723206,0.26639318466186523,1.8418524265289307
3,0.5469136238098145,0.33247679471969604,1.6106640100479126,0.5943359732627869,0.3211551606655121,1.3943079710006714
4,0.594172477722168,0.3443491756916046,1.3771178722381592,0.6223772168159485,0.3234879672527313,1.2669470310211182
5,0.6253799796104431,0.35246291756629944,1.2379215955734253,0.6358413100242615,0.33889099955558777,1.1546097993850708
6,0.6427832841873169,0.3580924868583679,1.1720446348190308,0.5825196504592896,0.34307438135147095,1.2646210193634033
7,0.6594319939613342,0.3632190227508545,1.121067762374878,0.6933637857437134,0.3679777979850769,1.035248875617981
8,0.6891117095947266,0.37588441371917725,1.0404646396636963,0.7114315032958984,0.3792264461517334,0.9910109043121338
9,0.7082982063293457,0.38746878504753113,0.9928736090660095,0.7199267745018005,0.37997111678123474,0.9590222835540771
10,0.7320609092712402,0.4011940360069275,0.9345848560333252,0.741609513759613,0.3925606906414032,0.8985142707824707
11,0.7391307353973389,0.4033127427101135,0.9045064449310303,0.7668687701225281,0.3934522867202759,0.8351749181747437
12,0.7558565735816956,0.40748605132102966,0.8517991900444031,0.7774601578712463,0.4138103723526001,0.7955143451690674
13,0.7723132371902466,0.41425013542175293,0.803280234336853,0.7861418128013611,0.41652899980545044,0.7629812359809875
14,0.7836059331893921,0.42103350162506104,0.7650664448738098,0.8032547235488892,0.417047917842865,0.7045696973800659
15,0.7997183203697205,0.4354357421398163,0.7091988921165466,0.8056545853614807,0.413380891084671,0.7051715850830078
16,0.8001463413238525,0.4279119372367859,0.7083450555801392,0.8051986694335938,0.42041024565696716,0.691896378993988
17,0.8087412714958191,0.44216272234916687,0.6737554669380188,0.822763979434967,0.43510937690734863,0.6341497302055359
18,0.8130831122398376,0.4404247999191284,0.654327392578125,0.8208255767822266,0.42601680755615234,0.6411838531494141
19,0.816388726234436,0.4498330056667328,0.643513023853302,0.8314773440361023,0.4178341031074524,0.6101937294006348
20,0.8237365484237671,0.45139771699905396,0.6167885065078735,0.8194512724876404,0.43657517433166504,0.6312849521636963
21,0.8108426928520203,0.4463145434856415,0.6709449291229248,0.8282430768013,0.4358196258544922,0.616655170917511
22,0.829905092716217,0.46112677454948425,0.5916438102722168,0.8274152278900146,0.4380955100059509,0.6099743247032166
23,0.8304764032363892,0.4627777636051178,0.5907019376754761,0.8333634734153748,0.46263736486434937,0.5845726728439331
24,0.8358316421508789,0.46777862310409546,0.570997953414917,0.8427572846412659,0.43862879276275635,0.5583409667015076
