epoch,accuracy,iou_score,loss,val_accuracy,val_iou_score,val_loss
0,0.14356407523155212,0.2243804633617401,23187347456.0,0.09238769859075546,0.2144252210855484,260780326912.0
1,0.1431197077035904,0.23024047911167145,1.4615067186167808e+16,0.1637014001607895,0.2014482468366623,8874901897216.0
epoch,accuracy,iou_score,loss,val_accuracy,val_iou_score,val_loss
0,0.18267899751663208,0.19873438775539398,1878.19580078125,0.2678120732307434,0.27925458550453186,2.4730751514434814
2,0.14393745362758636,0.20685550570487976,4478517379072.0,0.15248961746692657,0.20356690883636475,2448920674304.0
3,0.16469423472881317,0.1957942396402359,1494897655808.0,0.1743956059217453,0.1859741061925888,1137921490944.0
4,0.17721565067768097,0.19687417149543762,877159710720.0,0.17390400171279907,0.21916888654232025,1145469009920.0
5,0.17956599593162537,0.19968894124031067,731851456512.0,0.1908336579799652,0.2038305103778839,619747934208.0
6,0.18666963279247284,0.18419359624385834,563018203136.0,0.20846980810165405,0.1784593015909195,468659568640.0
7,0.2007869929075241,0.17886485159397125,421821448192.0,0.21546725928783417,0.18282558023929596,381433806848.0
1,0.3160684108734131,0.2933395802974701,2.3347110748291016,0.3750050663948059,0.29422587156295776,2.192556858062744
8,0.20675089955329895,0.1815091371536255,344743378944.0,0.2134317010641098,0.2196570187807083,371949535232.0
9,0.21267852187156677,0.19247376918792725,305083285504.0,0.22392700612545013,0.17739269137382507,275051413504.0
10,0.2189023345708847,0.18539345264434814,289960460288.0,0.2127661556005478,0.21420323848724365,500323090432.0
11,0.2238953858613968,0.19028156995773315,247572758528.0,0.22218520939350128,0.17359009385108948,221166927872.0
12,0.23073458671569824,0.17110459506511688,192261980160.0,0.24008816480636597,0.1511184722185135,180467138560.0
2,0.38548558950424194,0.30297183990478516,2.1484782695770264,0.3980640769004822,0.3047349750995636,2.1050455570220947
13,0.23134252429008484,0.17827826738357544,200331214848.0,0.24591480195522308,0.1807314157485962,167386234880.0
14,0.23933449387550354,0.16371983289718628,156675915776.0,0.2509711980819702,0.15087857842445374,138301358080.0
15,0.2412484735250473,0.16030490398406982,136195653632.0,0.24896636605262756,0.1506401151418686,120866111488.0
