epoch,accuracy,iou_score,loss,val_accuracy,val_iou_score,val_loss
0,0.38893255591392517,0.3160828649997711,2.115016222000122,0.5177693367004395,0.3095942735671997,1.6619583368301392
1,0.5877618193626404,0.3404187560081482,1.4070324897766113,0.6241154670715332,0.32251983880996704,1.2676188945770264
2,0.6416430473327637,0.3569967746734619,1.192354679107666,0.6864146590232849,0.36312806606292725,1.0810863971710205
3,0.6859246492385864,0.3744567930698395,1.0557754039764404,0.7140794396400452,0.3712930977344513,0.9940199851989746
4,0.7146119475364685,0.383746474981308,0.9953306317329407,0.7400213479995728,0.3818848133087158,0.9145883917808533
5,0.7446930408477783,0.39838218688964844,0.907090425491333,0.7742773294448853,0.39605170488357544,0.8400715589523315
6,0.7781550884246826,0.4139937460422516,0.8039681911468506,0.791075587272644,0.39898666739463806,0.7764983177185059
7,0.7953488230705261,0.4276955723762512,0.7465725541114807,0.8063871264457703,0.42618870735168457,0.7083835601806641
8,0.7965509295463562,0.43638575077056885,0.7340450286865234,0.8113530874252319,0.42151767015457153,0.6915464997291565
9,0.8142475485801697,0.4437887966632843,0.6658410429954529,0.8193855285644531,0.4307768642902374,0.6678243279457092
10,0.8228482007980347,0.45028695464134216,0.6362853050231934,0.8170271515846252,0.42018628120422363,0.6768078804016113
11,0.8338496088981628,0.45356130599975586,0.5944803953170776,0.8370326161384583,0.4439002275466919,0.6061956882476807
12,0.8393672108650208,0.4624382555484772,0.5696014165878296,0.8318838477134705,0.43305692076683044,0.6178984642028809
13,0.846089780330658,0.467946320772171,0.5423693060874939,0.833098828792572,0.4561537504196167,0.605393648147583
14,0.8495469093322754,0.4711929261684418,0.5276163816452026,0.8464590311050415,0.46246546506881714,0.556820809841156
15,0.831518828868866,0.4621315002441406,0.6050310730934143,0.8472123742103577,0.4622005522251129,0.5476117134094238
16,0.8584030270576477,0.47829335927963257,0.49085941910743713,0.8505519032478333,0.45975494384765625,0.5383588671684265
17,0.8648567795753479,0.49104127287864685,0.462474524974823,0.853808581829071,0.4567360579967499,0.5332475304603577
18,0.8707354664802551,0.49610406160354614,0.43668293952941895,0.8588360548019409,0.47880664467811584,0.5146762728691101
19,0.8688831329345703,0.4997793436050415,0.4446948170661926,0.8491341471672058,0.4733441174030304,0.5442418456077576
20,0.876758337020874,0.5068289637565613,0.41192013025283813,0.8658341765403748,0.47316744923591614,0.4913078248500824
21,0.8821818828582764,0.5111759901046753,0.39218443632125854,0.8650700449943542,0.4644853174686432,0.49154502153396606
22,0.8852279782295227,0.516346275806427,0.38317957520484924,0.8564645648002625,0.47004881501197815,0.569960355758667
23,0.8856294751167297,0.516286313533783,0.38336625695228577,0.8628000020980835,0.4846189618110657,0.500445544719696
24,0.8916555047035217,0.530177891254425,0.3607577681541443,0.8710425496101379,0.5006539225578308,0.4898003339767456
25,0.8976607322692871,0.5435044765472412,0.34031617641448975,0.8545932173728943,0.4720690846443176,0.5354386568069458
26,0.8232128620147705,0.47229766845703125,0.6375442147254944,0.8244360089302063,0.43878117203712463,0.6504561901092529
27,0.8591746091842651,0.49657881259918213,0.4807739853858948,0.8553622961044312,0.4791235327720642,0.5227036476135254
28,0.882817804813385,0.5242406129837036,0.394892156124115,0.8564836978912354,0.4755282700061798,0.5070707201957703
29,0.8970734477043152,0.552026629447937,0.3447605073451996,0.8717166185379028,0.5035555362701416,0.4814700186252594
30,0.9014956951141357,0.5593863725662231,0.32947397232055664,0.8698689937591553,0.5017745494842529,0.4873065650463104
31,0.9107825756072998,0.5752056241035461,0.29706910252571106,0.8708522915840149,0.5041268467903137,0.4719405472278595
32,0.9148480296134949,0.5871278643608093,0.2828614413738251,0.8737961053848267,0.5053037405014038,0.47983813285827637
33,0.9197759032249451,0.6037111282348633,0.2661314308643341,0.8742368221282959,0.5089164972305298,0.4910504221916199
34,0.9217447638511658,0.6065860390663147,0.2590641379356384,0.8744531273841858,0.5027422904968262,0.4800976812839508
35,0.9230712652206421,0.6136347055435181,0.2539800703525543,0.8747448921203613,0.5136630535125732,0.4846910238265991
36,0.9156620502471924,0.5949187278747559,0.28105100989341736,0.8701943755149841,0.5164138078689575,0.4988487660884857
37,0.9047736525535583,0.5798903107643127,0.324495404958725,0.871574342250824,0.5183311104774475,0.4790183901786804
38,0.921271562576294,0.6172424554824829,0.26084059476852417,0.8759441375732422,0.52341628074646,0.48683369159698486
39,0.9302670359611511,0.6405823230743408,0.2293531596660614,0.8780654668807983,0.5150213837623596,0.4844241738319397
40,0.9348526000976562,0.6556364297866821,0.21196608245372772,0.8769994378089905,0.5281829833984375,0.5083256363868713
41,0.9375611543655396,0.66062331199646,0.20196117460727692,0.8793368339538574,0.5337308645248413,0.5004249811172485
42,0.9393468499183655,0.6672683954238892,0.1948583722114563,0.8798525929450989,0.5328311324119568,0.4949943423271179
43,0.9398087859153748,0.6705403923988342,0.19239284098148346,0.8797520995140076,0.5281823873519897,0.5202409625053406
44,0.9401770234107971,0.6645440459251404,0.19064661860466003,0.880056619644165,0.5280483961105347,0.5188907384872437
45,0.9354102611541748,0.657855749130249,0.20717227458953857,0.8755523562431335,0.5273540616035461,0.5131579041481018
