epoch,accuracy,iou_score,loss,val_accuracy,val_iou_score,val_loss
0,0.3093787431716919,0.3014717102050781,2.7853000164031982,0.45962074398994446,0.32555919885635376,1.7714892625808716
1,0.5182372331619263,0.33015701174736023,1.97614586353302,0.10893005132675171,0.28349220752716064,125.17669677734375
2,0.1416081190109253,0.2720074951648712,13845595684864.0,0.2875303626060486,0.2742845416069031,60498187911168.0
3,0.12107913941144943,0.2172965556383133,4088041046016.0,0.10460338741540909,0.17600426077842712,9377089536.0
4,0.12269414216279984,0.20452147722244263,4166081024.0,0.1352836638689041,0.19022148847579956,2249399296.0
5,0.14420010149478912,0.1957465559244156,2204910336.0,0.17436622083187103,0.17147445678710938,1485278464.0
6,0.13834123313426971,0.16011987626552582,1203020672.0,0.13062697649002075,0.15085551142692566,991569152.0
7,0.13876180350780487,0.15336212515830994,912045440.0,0.13521629571914673,0.13412120938301086,812500224.0
8,0.14673085510730743,0.13707533478736877,740956480.0,0.15686523914337158,0.1251090168952942,665064512.0
9,0.15343447029590607,0.13437387347221375,631485120.0,0.16854427754878998,0.13627585768699646,564714496.0
10,0.15392929315567017,0.13326050341129303,559382400.0,0.15359298884868622,0.13982301950454712,593481536.0
11,0.15114331245422363,0.1279534101486206,495761152.0,0.1595989614725113,0.12659400701522827,494617792.0
12,0.15077023208141327,0.1265260875225067,444139872.0,0.11075793951749802,0.11549436300992966,484097024.0
13,0.1492937207221985,0.12129371613264084,391383168.0,0.16457337141036987,0.11370176076889038,360277632.0
14,0.15184646844863892,0.11237640678882599,421718656.0,0.1396496593952179,0.10919690132141113,375158880.0
15,0.15190063416957855,0.09755440801382065,331357728.0,0.14365269243717194,0.08429639786481857,306501856.0
16,0.1485910266637802,0.08619346469640732,303282400.0,0.14506664872169495,0.07392346113920212,274288320.0
17,0.15166763961315155,0.07415936887264252,287110688.0,0.14192324876785278,0.06938137859106064,244302432.0
18,0.15183353424072266,0.07365644723176956,350934400.0,0.1374262571334839,0.062272775918245316,344451808.0
19,0.15400220453739166,0.09904729574918747,242307504.0,0.1564732789993286,0.10973922908306122,209641152.0
20,0.15866778790950775,0.10352159291505814,338645760.0,0.16530025005340576,0.11589056253433228,213783744.0
21,0.15125443041324615,0.1211027130484581,199814352.0,0.16349323093891144,0.13413922488689423,171394128.0
22,0.14925269782543182,0.1230292022228241,180529792.0,0.16641132533550262,0.12924115359783173,157284784.0
23,0.15524914860725403,0.11928129941225052,199044048.0,0.20631828904151917,0.13671794533729553,372858304.0
24,0.15577758848667145,0.11938683688640594,159480320.0,0.12834015488624573,0.10303042083978653,125088736.0
25,0.1537034660577774,0.1231844425201416,272056032.0,0.14899303019046783,0.09541314095258713,3379712512.0
26,0.16110393404960632,0.11017464846372604,500886688.0,0.17048537731170654,0.10171730816364288,116255600.0
27,0.15679483115673065,0.1162911131978035,117941360.0,0.16657501459121704,0.12079153209924698,95507920.0
28,0.15715281665325165,0.13710062205791473,98110400.0,0.1356702446937561,0.13388410210609436,83029904.0
29,0.1590694934129715,0.1505350023508072,89446560.0,0.13601909577846527,0.14526861906051636,83302280.0
30,0.16052383184432983,0.1480785608291626,84071472.0,0.21765205264091492,0.17361554503440857,169521984.0
31,0.1640949696302414,0.1463012397289276,189632640.0,0.14619553089141846,0.1296089142560959,66038636.0
32,0.16628539562225342,0.1475149393081665,178722864.0,0.16278770565986633,0.14181631803512573,67812344.0
33,0.1633869707584381,0.14740635454654694,59149140.0,0.2219727337360382,0.17219653725624084,71569840.0
34,0.1706807017326355,0.15388131141662598,105578496.0,0.20700863003730774,0.15350522100925446,141700848.0
35,0.16876579821109772,0.151046022772789,56560136.0,0.14815902709960938,0.1445397436618805,46870048.0
36,0.16401568055152893,0.15186461806297302,45800276.0,0.1680719405412674,0.13677504658699036,42975760.0
37,0.16678400337696075,0.15682034194469452,318243168.0,0.21239300072193146,0.14988476037979126,59954736.0
38,0.17305080592632294,0.14003218710422516,52775280.0,0.16437523066997528,0.13365055620670319,36742512.0
39,0.17236559092998505,0.13916617631912231,39090048.0,0.1679539829492569,0.14683687686920166,32399756.0
40,0.17086586356163025,0.15217801928520203,63704180.0,0.1729474663734436,0.14433440566062927,27385818.0
41,0.08763563632965088,0.2389897108078003,nan,3.356933666509576e-05,0.288750022649765,nan
42,5.193074684939347e-05,0.29083332419395447,nan,3.356933666509576e-05,0.2575000524520874,nan
43,5.193074684939347e-05,0.2927083373069763,nan,3.356933666509576e-05,0.2762500047683716,nan
44,5.193074684939347e-05,0.288958340883255,nan,3.356933666509576e-05,0.27000004053115845,nan
45,5.193074684939347e-05,0.2918750047683716,nan,3.356933666509576e-05,0.27000004053115845,nan
46,5.193074684939347e-05,0.28562501072883606,nan,3.356933666509576e-05,0.2837500274181366,nan
47,5.193074684939347e-05,0.29104167222976685,nan,3.356933666509576e-05,0.26750001311302185,nan
48,5.193074684939347e-05,0.2904166579246521,nan,3.356933666509576e-05,0.27250003814697266,nan
49,5.193074684939347e-05,0.2906250059604645,nan,3.356933666509576e-05,0.26875001192092896,nan
50,5.193074684939347e-05,0.2877083420753479,nan,3.356933666509576e-05,0.2812500298023224,nan
51,5.193074684939347e-05,0.2929166555404663,nan,3.356933666509576e-05,0.2750000059604645,nan
52,5.193074684939347e-05,0.28833332657814026,nan,3.356933666509576e-05,0.2787500321865082,nan
53,5.193074684939347e-05,0.28979167342185974,nan,3.356933666509576e-05,0.26875001192092896,nan
54,5.193074684939347e-05,0.2904166579246521,nan,3.356933666509576e-05,0.26875001192092896,nan
55,5.193074684939347e-05,0.2914583384990692,nan,3.356933666509576e-05,0.27125000953674316,nan
56,5.193074684939347e-05,0.29104167222976685,nan,3.356933666509576e-05,0.27250000834465027,nan
57,5.193074684939347e-05,0.2902083396911621,nan,3.356933666509576e-05,0.2737500071525574,nan
58,5.193074684939347e-05,0.28958332538604736,nan,3.356933666509576e-05,0.2787500321865082,nan
59,5.193074684939347e-05,0.28729167580604553,nan,3.356933666509576e-05,0.2862500250339508,nan
60,5.193074684939347e-05,0.28833332657814026,nan,3.356933666509576e-05,0.2800000309944153,nan
61,5.193074684939347e-05,0.28729167580604553,nan,3.356933666509576e-05,0.2775000333786011,nan
62,5.193074684939347e-05,0.2920833230018616,nan,3.356933666509576e-05,0.2812500298023224,nan
63,5.193074684939347e-05,0.28854167461395264,nan,3.356933666509576e-05,0.27000001072883606,nan
64,5.193074684939347e-05,0.2887499928474426,nan,3.356933666509576e-05,0.27250000834465027,nan
65,5.193074684939347e-05,0.28958332538604736,nan,3.356933666509576e-05,0.27000001072883606,nan
66,5.193074684939347e-05,0.2914583384990692,nan,3.356933666509576e-05,0.2762500047683716,nan
67,5.193074684939347e-05,0.2914583384990692,nan,3.356933666509576e-05,0.2750000059604645,nan
68,5.193074684939347e-05,0.2918750047683716,nan,3.356933666509576e-05,0.2900000214576721,nan
69,5.193074684939347e-05,0.29354166984558105,nan,3.356933666509576e-05,0.2750000059604645,nan
70,5.193074684939347e-05,0.2939583361148834,nan,3.356933666509576e-05,0.2737500071525574,nan
71,5.193074684939347e-05,0.2929166555404663,nan,3.356933666509576e-05,0.2800000309944153,nan
72,5.193074684939347e-05,0.2906250059604645,nan,3.356933666509576e-05,0.29250001907348633,nan
73,5.193074684939347e-05,0.2893750071525574,nan,3.356933666509576e-05,0.27000001072883606,nan
74,5.193074684939347e-05,0.2933333218097687,nan,3.356933666509576e-05,0.2762500047683716,nan
75,5.193074684939347e-05,0.28999999165534973,nan,3.356933666509576e-05,0.2812500298023224,nan
76,5.193074684939347e-05,0.29083332419395447,nan,3.356933666509576e-05,0.27000001072883606,nan
77,5.193074684939347e-05,0.289166659116745,nan,3.356933666509576e-05,0.2775000333786011,nan
78,5.193074684939347e-05,0.288958340883255,nan,3.356933666509576e-05,0.2800000309944153,nan
79,5.193074684939347e-05,0.289166659116745,nan,3.356933666509576e-05,0.2762500047683716,nan
80,5.193074684939347e-05,0.2931250035762787,nan,3.356933666509576e-05,0.2762500047683716,nan
81,5.193074684939347e-05,0.29249998927116394,nan,3.356933666509576e-05,0.2900000214576721,nan
82,5.193074684939347e-05,0.28708332777023315,nan,3.356933666509576e-05,0.2824999988079071,nan
83,5.193074684939347e-05,0.29499998688697815,nan,3.356933666509576e-05,0.27250000834465027,nan
84,5.193074684939347e-05,0.29104167222976685,nan,3.356933666509576e-05,0.2837500274181366,nan
85,5.193074684939347e-05,0.29083332419395447,nan,3.356933666509576e-05,0.2750000059604645,nan
86,5.193074684939347e-05,0.2943750023841858,nan,3.356933666509576e-05,0.2787500023841858,nan
87,5.193074684939347e-05,0.2952083349227905,nan,3.356933666509576e-05,0.26875001192092896,nan
88,5.193074684939347e-05,0.2860416769981384,nan,3.356933666509576e-05,0.2812500298023224,nan
89,5.193074684939347e-05,0.29499998688697815,nan,3.356933666509576e-05,0.2750000059604645,nan
90,5.193074684939347e-05,0.29354166984558105,nan,3.356933666509576e-05,0.27000001072883606,nan
91,5.193074684939347e-05,0.2916666567325592,nan,3.356933666509576e-05,0.2837500274181366,nan
92,4.6374003431992605e-05,0.29354166984558105,nan,3.356933666509576e-05,0.27250000834465027,nan
93,5.193074684939347e-05,0.29729166626930237,nan,3.356933666509576e-05,0.27000001072883606,nan
94,5.193074684939347e-05,0.2860416769981384,nan,3.356933666509576e-05,0.2787500321865082,nan
95,5.193074684939347e-05,0.2929166555404663,nan,3.356933666509576e-05,0.27625003457069397,nan
96,5.193074684939347e-05,0.29104167222976685,nan,3.356933666509576e-05,0.26875001192092896,nan
97,5.193074684939347e-05,0.2893750071525574,nan,3.356933666509576e-05,0.26750001311302185,nan
98,5.193074684939347e-05,0.2916666567325592,nan,3.356933666509576e-05,0.27000001072883606,nan
99,5.17972293891944e-05,0.29249998927116394,nan,3.356933666509576e-05,0.2750000059604645,nan
100,5.193074684939347e-05,0.2866666615009308,nan,3.356933666509576e-05,0.26625001430511475,nan
101,5.193074684939347e-05,0.2927083373069763,nan,3.356933666509576e-05,0.2824999988079071,nan
102,5.193074684939347e-05,0.28833332657814026,nan,3.356933666509576e-05,0.2812500298023224,nan
103,5.193074684939347e-05,0.2862499952316284,nan,3.356933666509576e-05,0.26375001668930054,nan
104,5.193074684939347e-05,0.29229167103767395,nan,3.356933666509576e-05,0.2737500071525574,nan
105,5.193074684939347e-05,0.28999999165534973,nan,3.356933666509576e-05,0.2750000059604645,nan
106,5.193074684939347e-05,0.2939583361148834,nan,3.356933666509576e-05,0.2850000262260437,nan
107,5.193074684939347e-05,0.2887499928474426,nan,3.356933666509576e-05,0.2737500071525574,nan
108,5.193074684939347e-05,0.2939583361148834,nan,3.356933666509576e-05,0.2750000059604645,nan
109,5.193074684939347e-05,0.2906250059604645,nan,3.356933666509576e-05,0.27125003933906555,nan
110,5.193074684939347e-05,0.2877083420753479,nan,3.356933666509576e-05,0.27000001072883606,nan
111,5.193074684939347e-05,0.29354166984558105,nan,3.356933666509576e-05,0.27125000953674316,nan
112,5.193074684939347e-05,0.2920833230018616,nan,3.356933666509576e-05,0.2737500071525574,nan
113,5.193074684939347e-05,0.2916666567325592,nan,3.356933666509576e-05,0.2849999964237213,nan
114,5.193074684939347e-05,0.28999999165534973,nan,3.356933666509576e-05,0.2750000059604645,nan
115,5.193074684939347e-05,0.29104167222976685,nan,3.356933666509576e-05,0.27000001072883606,nan
116,5.193074684939347e-05,0.2920833230018616,nan,3.356933666509576e-05,0.26625004410743713,nan
117,5.193074684939347e-05,0.2902083396911621,nan,3.356933666509576e-05,0.27500003576278687,nan
118,5.193074684939347e-05,0.2904166579246521,nan,3.356933666509576e-05,0.26875001192092896,nan
119,5.193074684939347e-05,0.28999999165534973,nan,3.356933666509576e-05,0.2750000059604645,nan
120,5.193074684939347e-05,0.28687500953674316,nan,3.356933666509576e-05,0.2737500071525574,nan
121,5.193074684939347e-05,0.2862499952316284,nan,3.356933666509576e-05,0.2812500298023224,nan
122,5.193074684939347e-05,0.2933333218097687,nan,3.356933666509576e-05,0.2775000333786011,nan
123,5.193074684939347e-05,0.29479166865348816,nan,3.356933666509576e-05,0.26374998688697815,nan
124,5.193074684939347e-05,0.2931250035762787,nan,3.356933666509576e-05,0.2775000333786011,nan
125,5.193074684939347e-05,0.29499998688697815,nan,3.356933666509576e-05,0.27125000953674316,nan
126,5.193074684939347e-05,0.28979167342185974,nan,3.356933666509576e-05,0.26125001907348633,nan
127,5.193074684939347e-05,0.2939583361148834,nan,3.356933666509576e-05,0.26750001311302185,nan
128,5.193074684939347e-05,0.2914583384990692,nan,3.356933666509576e-05,0.28125,nan
